cp,estado,municipio,ciudad,colonia,tipo_asentamiento,clave_estado,clave_municipio,clave_ciudad
2300,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Industrial Vallejo,Colonia,9,2,2
2310,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Ferreria,Colonia,9,2,2
2320,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,San Andres de las Salinas,Pueblo,9,2,2
2330,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Huautla de las Salinas,Barrio,9,2,2
2340,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Santa Cruz de las Salinas,Colonia,9,2,2
2360,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Las Salinas,Colonia,9,2,2
2400,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,San Juan Tlihuaca,Pueblo,9,2,2
2410,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Prados del Rosario,Colonia,9,2,2
2420,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Ex-Hacienda El Rosario,Colonia,9,2,2
2440,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Providencia,Colonia,9,2,2
2459,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Tezozomoc,Colonia,9,2,2
2460,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,La Preciosa,Colonia,9,2,2
2470,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Ampliacion Petrolera,Colonia,9,2,2
2480,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Petrolera,Colonia,9,2,2
2490,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,San Mateo,Barrio,9,2,2
2500,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Unidad Cuitlahuac,Colonia,9,2,2
2519,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,El Jag�ey,Colonia,9,2,2
2520,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Estacion Pantaco,Equipamiento,9,2,2
2530,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Jardin Azpeitia,Colonia,9,2,2
2600,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Pro-Hogar,Colonia,9,2,2
2630,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Coltongo,Barrio,9,2,2
2640,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Monte Alto,Colonia,9,2,2
2650,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Trabajadores de Hierro,Colonia,9,2,2
2660,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Euzkadi,Colonia,9,2,2
2670,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Cosmopolita,Colonia,9,2,2
2680,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Potrero del Llano,Colonia,9,2,2
2700,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,San Miguel Amantla,Pueblo,9,2,2
2710,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,San Pedro Xalpa,Pueblo,9,2,2
2719,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Ampliacion San Pedro Xalpa,Colonia,9,2,2
2720,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,San Antonio,Colonia,9,2,2
2720,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,San Bartolo Cahualtongo,Pueblo,9,2,2
2730,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,San Francisco Tetecala,Pueblo,9,2,2
2750,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Santiago Ahuizotla,Pueblo,9,2,2
2760,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Industrial San Antonio,Colonia,9,2,2
2760,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Santa Lucia,Barrio,9,2,2
2770,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Santa Cruz Acayucan,Pueblo,9,2,2
2780,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Plenitud,Colonia,9,2,2
2790,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Santa Apolonia,Barrio,9,2,2
2800,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Nueva Santa Maria,Colonia,9,2,2
2810,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Ignacio Allende,Colonia,9,2,2
2810,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Victoria de las Democracias,Colonia,9,2,2
2830,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,San Bernabe,Barrio,9,2,2
2840,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Obrero Popular,Colonia,9,2,2
2860,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Tlatilco,Colonia,9,2,2
2870,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,San Salvador Xochimanca,Colonia,9,2,2
2900,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Aguilera,Colonia,9,2,2
2910,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Aldana,Colonia,9,2,2
2920,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Ampliacion Cosmopolita,Colonia,9,2,2
2930,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Liberacion,Colonia,9,2,2
2940,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Porvenir,Colonia,9,2,2
2950,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Del Gas,Colonia,9,2,2
2960,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,San Francisco Xocotitla,Pueblo,9,2,2
2970,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Ampliacion Del Gas,Colonia,9,2,2
2980,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Arenal,Colonia,9,2,2
2980,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,Patrimonio Familiar,Colonia,9,2,2
2990,Ciudad de Mexico,Azcapotzalco,Ciudad de Mexico,La Raza,Colonia,9,2,2
3000,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Piedad Narvarte,Colonia,9,14,3
3010,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Atenor Salas,Colonia,9,14,3
3020,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Narvarte Poniente,Colonia,9,14,3
3023,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Narvarte Oriente,Colonia,9,14,3
3100,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Del Valle Centro,Colonia,9,14,3
3100,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Insurgentes San Borja,Colonia,9,14,3
3103,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Del Valle Norte,Colonia,9,14,3
3104,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Del Valle Sur,Colonia,9,14,3
3200,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Tlacoquemecatl,Colonia,9,14,3
3230,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Actipan,Colonia,9,14,3
3240,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Acacias,Colonia,9,14,3
3300,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Portales Sur,Colonia,9,14,3
3303,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Portales Norte,Colonia,9,14,3
3310,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Santa Cruz Atoyac,Colonia,9,14,3
3320,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Residencial Emperadores,Colonia,9,14,3
3330,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Xoco,Colonia,9,14,3
3340,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,General Pedro Maria Anaya,Colonia,9,14,3
3400,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,alamos,Colonia,9,14,3
3410,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Postal,Colonia,9,14,3
3420,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Miguel Aleman,Colonia,9,14,3
3430,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Josefa Ortiz de Dominguez,Colonia,9,14,3
3440,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Ni�os Heroes,Colonia,9,14,3
3500,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Nativitas,Colonia,9,14,3
3510,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Moderna,Colonia,9,14,3
3520,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Iztaccihuatl,Colonia,9,14,3
3530,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Villa de Cortes,Colonia,9,14,3
3540,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Del Carmen,Colonia,9,14,3
3550,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Zacahuitzco,Colonia,9,14,3
3560,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Albert,Colonia,9,14,3
3570,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Portales Oriente,Colonia,9,14,3
3580,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Miravalle,Colonia,9,14,3
3590,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Ermita,Colonia,9,14,3
3600,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Vertiz Narvarte,Colonia,9,14,3
3610,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Americas Unidas,Colonia,9,14,3
3620,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Periodista,Colonia,9,14,3
3630,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Independencia,Colonia,9,14,3
3640,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Del Lago,Colonia,9,14,3
3650,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Letran Valle,Colonia,9,14,3
3660,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,San Simon Ticumac,Colonia,9,14,3
3700,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Santa Maria Nonoalco,Colonia,9,14,3
3710,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Ciudad de los Deportes,Colonia,9,14,3
3720,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Nochebuena,Colonia,9,14,3
3730,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,San Juan,Colonia,9,14,3
3740,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Extremadura Insurgentes,Colonia,9,14,3
3800,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,San Pedro de los Pinos,Colonia,9,14,3
3810,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Napoles,Colonia,9,14,3
3820,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,8 de Agosto,Colonia,9,14,3
3840,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Ampliacion Napoles,Colonia,9,14,3
3900,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,San Jose Insurgentes,Colonia,9,14,3
3910,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Mixcoac,Colonia,9,14,3
3920,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Insurgentes Mixcoac,Colonia,9,14,3
3930,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Merced Gomez,Colonia,9,14,3
3940,Ciudad de Mexico,Benito Juarez,Ciudad de Mexico,Credito Constructor,Colonia,9,14,3
4000,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Villa Coyoacan,Colonia,9,3,4
4010,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Santa Catarina,Barrio,9,3,4
4020,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,La Concepcion,Barrio,9,3,4
4030,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,San Lucas,Barrio,9,3,4
4040,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Parque San Andres,Colonia,9,3,4
4100,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Del Carmen,Colonia,9,3,4
4120,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,San Diego Churubusco,Colonia,9,3,4
4120,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,San Mateo,Colonia,9,3,4
4200,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Campestre Churubusco,Colonia,9,3,4
4210,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Churubusco Country Club,Colonia,9,3,4
4230,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Prado Churubusco,Colonia,9,3,4
4240,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Hermosillo,Colonia,9,3,4
4250,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Paseos de Taxque�a,Colonia,9,3,4
4260,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,San Francisco Culhuacan Barrio de San Francisco,Barrio,9,3,4
4260,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,San Francisco Culhuacan Barrio de La Magdalena,Barrio,9,3,4
4260,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,San Francisco Culhuacan Barrio de Santa Ana,Barrio,9,3,4
4260,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,San Francisco Culhuacan Barrio de San Juan,Barrio,9,3,4
4300,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Ajusco,Colonia,9,3,4
4310,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Romero de Terreros,Colonia,9,3,4
4318,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Oxtopulco Universidad,Barrio,9,3,4
4320,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Cuadrante de San Francisco,Colonia,9,3,4
4320,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Pedregal de San Francisco,Colonia,9,3,4
4330,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,El Rosedal,Colonia,9,3,4
4330,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Los Reyes,Pueblo,9,3,4
4330,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Del Ni�o Jesus,Barrio,9,3,4
4340,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Copilco El Bajo,Colonia,9,3,4
4360,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Copilco El Alto,Colonia,9,3,4
4360,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Copilco Universidad,Colonia,9,3,4
4369,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Pedregal de Santo Domingo,Colonia,9,3,4
4370,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Atlantida,Colonia,9,3,4
4370,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Ciudad Jardin,Colonia,9,3,4
4380,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,El Rosario,Colonia,9,3,4
4380,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,La Candelaria,Pueblo,9,3,4
4390,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Huayamilpas,Colonia,9,3,4
4390,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Estudiantes de 1968,Colonia,9,3,4
4400,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Educacion,Colonia,9,3,4
4410,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Petrolera Taxque�a,Colonia,9,3,4
4420,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Ex-Ejido de San Francisco Culhuacan,Colonia,9,3,4
4440,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Culhuacan CTM Seccion V,Colonia,9,3,4
4440,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Culhuacan CTM Seccion II,Colonia,9,3,4
4440,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Culhuacan CTM Seccion I,Colonia,9,3,4
4450,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,El Centinela,Colonia,9,3,4
4460,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Avante,Colonia,9,3,4
4470,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Presidentes Ejidales 1a Seccion,Colonia,9,3,4
4470,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Presidentes Ejidales 2a Seccion,Colonia,9,3,4
4480,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Culhuacan CTM Seccion VI,Colonia,9,3,4
4480,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Culhuacan CTM Seccion III,Colonia,9,3,4
4480,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Culhuacan CTM CROC,Colonia,9,3,4
4480,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Culhuacan CTM Seccion X-A,Colonia,9,3,4
4489,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Culhuacan CTM Seccion VII,Colonia,9,3,4
4490,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Culhuacan CTM Seccion Piloto,Colonia,9,3,4
4490,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Culhuacan CTM Canal Nacional,Colonia,9,3,4
4500,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Jardines del Pedregal de San angel,Colonia,9,3,4
4510,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Universidad Nacional Autonoma de Mexico,Equipamiento,9,3,4
4519,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,La Otra Banda,Colonia,9,3,4
4530,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Insurgentes Cuicuilco,Colonia,9,3,4
4600,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Pedregal de Santa ursula,Colonia,9,3,4
4610,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Xotepingo,Colonia,9,3,4
4620,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,San Pablo Tepetlapa,Pueblo,9,3,4
4630,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Adolfo Ruiz Cortines,Colonia,9,3,4
4640,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,El Reloj,Colonia,9,3,4
4650,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Santa ursula Coapa,Pueblo,9,3,4
4660,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Joyas del Pedregal,Colonia,9,3,4
4700,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Pedregal de Carrasco,Colonia,9,3,4
4710,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Olimpica,Colonia,9,3,4
4730,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Cantil del Pedregal,Colonia,9,3,4
4730,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Bosques de Tetlameya,Colonia,9,3,4
4739,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,El Caracol,Colonia,9,3,4
4800,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Alianza Popular Revolucionaria,Colonia,9,3,4
4800,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Los Cedros,Colonia,9,3,4
4810,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Prados de Coyoacan,Colonia,9,3,4
4815,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Emiliano Zapata,Colonia,9,3,4
4830,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Los Cipreses,Colonia,9,3,4
4840,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Ex-Ejido de San Pablo Tepetlapa,Colonia,9,3,4
4870,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Espartaco,Colonia,9,3,4
4890,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Jardines de Coyoacan,Colonia,9,3,4
4890,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Los Olivos,Colonia,9,3,4
4899,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,El Parque de Coyoacan,Colonia,9,3,4
4909,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Culhuacan CTM Seccion VIII,Colonia,9,3,4
4909,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Culhuacan CTM Seccion IX-A,Colonia,9,3,4
4909,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Culhuacan CTM Seccion IX-B,Colonia,9,3,4
4910,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Carmen Serdan,Colonia,9,3,4
4918,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Cafetales,Colonia,9,3,4
4919,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Emiliano Zapata Fraccionamiento Popular,Colonia,9,3,4
4920,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Los Girasoles,Colonia,9,3,4
4929,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Las Campanas,Colonia,9,3,4
4930,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Santa Cecilia,Colonia,9,3,4
4938,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Campestre Coyoacan,Colonia,9,3,4
4939,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Culhuacan CTM Seccion X,Colonia,9,3,4
4940,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Los Sauces,Colonia,9,3,4
4950,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,El Mirador,Colonia,9,3,4
4960,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Villa Quietud,Colonia,9,3,4
4970,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Haciendas de Coyoacan,Colonia,9,3,4
4980,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Ex-Ejido de Santa ursula Coapa,Colonia,9,3,4
4980,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Ex-Hacienda Coapa,Colonia,9,3,4
4980,Ciudad de Mexico,Coyoacan,Ciudad de Mexico,Viejo Ejido de Santa ursula Coapa,Colonia,9,3,4
5000,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,Cuajimalpa,Colonia,9,4,5
5010,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,Zentlapatl,Colonia,9,4,5
5020,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,Loma del Padre,Colonia,9,4,5
5030,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,San Pedro,Colonia,9,4,5
5030,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,La Manzanita,Colonia,9,4,5
5050,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,San Pablo Chimalpa,Pueblo,9,4,5
5100,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,Lomas de Vista Hermosa,Colonia,9,4,5
5110,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,Cooperativa Palo Alto,Colonia,9,4,5
5118,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,Granjas Palo Alto,Colonia,9,4,5
5119,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,Campestre Palo Alto,Colonia,9,4,5
5120,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,Bosques de las Lomas,Colonia,9,4,5
5129,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,Lomas del Chamizal,Colonia,9,4,5
5200,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,San Jose de los Cedros,Colonia,9,4,5
5219,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,Granjas Navidad,Colonia,9,4,5
5220,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,Tepetongo,Colonia,9,4,5
5230,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,El ebano,Colonia,9,4,5
5240,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,El Molino,Colonia,9,4,5
5260,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,Jesus del Monte,Colonia,9,4,5
5269,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,Amado Nervo,Colonia,9,4,5
5270,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,Manzanastitla,Colonia,9,4,5
5280,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,Adolfo Lopez Mateos,Colonia,9,4,5
5310,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,El Molinito,Colonia,9,4,5
5320,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,El Yaqui,Colonia,9,4,5
5330,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,Lomas de Memetla,Colonia,9,4,5
5330,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,Memetla,Colonia,9,4,5
5330,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,Ampliacion Memetla,Colonia,9,4,5
5330,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,Ampliacion el Yaqui,Colonia,9,4,5
5348,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,Santa Fe Cuajimalpa,Colonia,9,4,5
5360,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,Locaxco,Colonia,9,4,5
5370,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,Las Tinajas,Colonia,9,4,5
5379,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,Lomas de San Pedro,Colonia,9,4,5
5400,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,El Tianguillo,Colonia,9,4,5
5410,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,San Lorenzo Acopilco,Pueblo,9,4,5
5410,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,1� de Mayo,Colonia,9,4,5
5500,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,Contadero,Colonia,9,4,5
5520,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,La Venta,Colonia,9,4,5
5530,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,Abdias Garcia Soto,Colonia,9,4,5
5600,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,San Mateo Tlaltenango,Pueblo,9,4,5
5610,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,Santa Rosa Xochiac,Pueblo,9,4,5
5700,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,Cruz Blanca,Colonia,9,4,5
5710,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,Las Maromas,Colonia,9,4,5
5730,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,Xalpa,Colonia,9,4,5
5750,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,La Pila,Colonia,9,4,5
5760,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,Las Lajas,Colonia,9,4,5
5780,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,Agua Bendita,Colonia,9,4,5
5790,Ciudad de Mexico,Cuajimalpa de Morelos,Ciudad de Mexico,Puerto Las Cruces,Colonia,9,4,5
6000,Ciudad de Mexico,Cuauhtemoc,Ciudad de Mexico,Centro (area 1),Colonia,9,15,6
6010,Ciudad de Mexico,Cuauhtemoc,Ciudad de Mexico,Centro (area 2),Colonia,9,15,6
